"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/21/2024","AQS","250212005","3","1.4","ug/m3 LC","8","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/22/2024","AQS","250212005","3","2.5","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/23/2024","AQS","250212005","3","4.1","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/24/2024","AQS","250212005","3","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/25/2024","AQS","250212005","3","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/26/2024","AQS","250212005","3","4.8","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/27/2024","AQS","250212005","3","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/28/2024","AQS","250212005","3","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/29/2024","AQS","250212005","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/30/2024","AQS","250212005","3","2.2","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"03/31/2024","AQS","250212005","3","3.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/01/2024","AQS","250212005","3","5.1","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/02/2024","AQS","250212005","3","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/03/2024","AQS","250212005","3","4.8","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/04/2024","AQS","250212005","3","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/05/2024","AQS","250212005","3","1.1","ug/m3 LC","6","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/06/2024","AQS","250212005","3","1.2","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/07/2024","AQS","250212005","3","2.5","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/08/2024","AQS","250212005","3","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/09/2024","AQS","250212005","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/10/2024","AQS","250212005","3","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/11/2024","AQS","250212005","3","6.8","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/12/2024","AQS","250212005","3","7.3","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/13/2024","AQS","250212005","3","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/14/2024","AQS","250212005","3","3.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/15/2024","AQS","250212005","3","5.4","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/16/2024","AQS","250212005","3","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/17/2024","AQS","250212005","3","2.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/18/2024","AQS","250212005","3","3","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/19/2024","AQS","250212005","3","2.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/20/2024","AQS","250212005","3","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/21/2024","AQS","250212005","3","2","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/22/2024","AQS","250212005","3","3.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/23/2024","AQS","250212005","3","4.3","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/24/2024","AQS","250212005","3","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/25/2024","AQS","250212005","3","3.4","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/26/2024","AQS","250212005","3","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/27/2024","AQS","250212005","3","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/28/2024","AQS","250212005","3","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/29/2024","AQS","250212005","3","4.9","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"04/30/2024","AQS","250212005","3","3.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/01/2024","AQS","250212005","3","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/02/2024","AQS","250212005","3","4.8","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/03/2024","AQS","250212005","3","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/04/2024","AQS","250212005","3","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/05/2024","AQS","250212005","3","4","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/06/2024","AQS","250212005","3","3.4","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/07/2024","AQS","250212005","3","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/08/2024","AQS","250212005","3","5.6","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/09/2024","AQS","250212005","3","2.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/10/2024","AQS","250212005","3","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/11/2024","AQS","250212005","3","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/12/2024","AQS","250212005","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/13/2024","AQS","250212005","3","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/14/2024","AQS","250212005","3","4.6","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/15/2024","AQS","250212005","3","3.6","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/16/2024","AQS","250212005","3","4.4","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/17/2024","AQS","250212005","3","4.6","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/18/2024","AQS","250212005","3","3.8","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/19/2024","AQS","250212005","3","2.6","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/20/2024","AQS","250212005","3","3","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/21/2024","AQS","250212005","3","4.4","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/22/2024","AQS","250212005","3","5.6","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/23/2024","AQS","250212005","3","6.2","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/24/2024","AQS","250212005","3","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
"05/25/2024","AQS","250212005","3","3.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.241229","-70.963346"
